Country,Localite,Category,Value,Date,Sources,Link
Liberia,Bomi County,Suspected cases,7,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Bong County,Suspected cases,184,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Gbarpolu County,Suspected cases,1,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Grand Bassa,Suspected cases,31,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Grand Cape Mount,Suspected cases,6,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Grand Gedeh,Suspected cases,3,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Grand Kru,Suspected cases,3,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Lofa County,Suspected cases,57,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Margibi County,Suspected cases,276,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Maryland County,Suspected cases,3,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Montserrado County,Suspected cases,479,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Nimba County,Suspected cases,33,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,River Gee County,Suspected cases,11,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,RiverCess County,Suspected cases,3,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Sinoe County,Suspected cases,6,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,National,Probable cases,"1,642",9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Bomi County,Probable cases,45,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Bong County,Probable cases,68,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Gbarpolu County,Probable cases,0,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Grand Bassa,Probable cases,41,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Grand Cape Mount,Probable cases,5,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Grand Gedeh,Probable cases,0,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Grand Kru,Probable cases,7,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Lofa County,Probable cases,440,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Margibi County,Probable cases,306,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Maryland County,Probable cases,5,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Montserrado County,Probable cases,585,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Nimba County,Probable cases,133,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,River Gee County,Probable cases,4,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,RiverCess County,Probable cases,3,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Sinoe County,Probable cases,0,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,National,Confirmed cases,919,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Bomi County,Confirmed cases,33,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Bong County,Confirmed cases,66,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Gbarpolu County,Confirmed cases,0,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Grand Bassa,Confirmed cases,47,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Grand Cape Mount,Confirmed cases,6,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Grand Gedeh,Confirmed cases,0,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Grand Kru,Confirmed cases,6,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Lofa County,Confirmed cases,281,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Margibi County,Confirmed cases,39,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Maryland County,Confirmed cases,0,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Montserrado County,Confirmed cases,354,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Nimba County,Confirmed cases,77,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,River Gee County,Confirmed cases,2,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,RiverCess County,Confirmed cases,4,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Sinoe County,Confirmed cases,4,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,National,Cases,"3,664",9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Bomi County,Cases,85,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Bong County,Cases,318,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Gbarpolu County,Cases,1,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Grand Bassa,Cases,119,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Grand Cape Mount,Cases,17,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Grand Gedeh,Cases,3,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Grand Kru,Cases,16,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Lofa County,Cases,778,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Margibi County,Cases,621,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Maryland County,Cases,8,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Montserrado County,Cases,"1,418",9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Nimba County,Cases,243,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,River Gee County,Cases,17,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,RiverCess County,Cases,10,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Sinoe County,Cases,10,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,National,Deaths,"1,983",9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Bomi County,Deaths,66,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Bong County,Deaths,107,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Gbarpolu County,Deaths,0,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Grand Bassa,Deaths,33,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Grand Cape Mount,Deaths,14,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Grand Gedeh,Deaths,2,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Grand Kru,Deaths,10,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Lofa County,Deaths,427,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Margibi County,Deaths,239,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Maryland County,Deaths,8,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Montserrado County,Deaths,927,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Nimba County,Deaths,134,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,River Gee County,Deaths,6,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,RiverCess County,Deaths,8,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,Sinoe County,Deaths,2,9/27/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20135%20Sept%2027,%202014.pptx%20New.pdf"
Liberia,National,New cases,24,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Bomi County,New cases,0,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Bong County,New cases,0,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Gbarpolu County,New cases,0,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Grand Bassa,New cases,0,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Grand Cape Mount,New cases,0,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Grand Gedeh,New cases,0,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Grand Kru,New cases,0,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Lofa County,New cases,3,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Margibi County,New cases,1,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Maryland County,New cases,0,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Montserrado County,New cases,20,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Nimba County,New cases,0,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,River Gee County,New cases,0,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,RiverCess County,New cases,0,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Sinoe County,New cases,0,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,National,Suspected cases,"1,113",9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Bomi County,Suspected cases,7,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Bong County,Suspected cases,184,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Gbarpolu County,Suspected cases,1,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Grand Bassa,Suspected cases,31,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Grand Cape Mount,Suspected cases,6,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Grand Gedeh,Suspected cases,3,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Grand Kru,Suspected cases,3,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Lofa County,Suspected cases,57,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Margibi County,Suspected cases,276,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Maryland County,Suspected cases,3,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Montserrado County,Suspected cases,489,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Nimba County,Suspected cases,33,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,River Gee County,Suspected cases,11,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,RiverCess County,Suspected cases,3,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Sinoe County,Suspected cases,6,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,National,Probable cases,"1,654",9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Bomi County,Probable cases,45,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Bong County,Probable cases,68,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Gbarpolu County,Probable cases,0,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Grand Bassa,Probable cases,41,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Grand Cape Mount,Probable cases,5,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Grand Gedeh,Probable cases,0,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Grand Kru,Probable cases,7,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Lofa County,Probable cases,443,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Margibi County,Probable cases,307,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Maryland County,Probable cases,5,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Montserrado County,Probable cases,593,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Nimba County,Probable cases,133,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,River Gee County,Probable cases,4,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,RiverCess County,Probable cases,3,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Sinoe County,Probable cases,0,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,National,Confirmed cases,921,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Bomi County,Confirmed cases,33,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Bong County,Confirmed cases,66,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Gbarpolu County,Confirmed cases,0,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Grand Bassa,Confirmed cases,47,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Grand Cape Mount,Confirmed cases,6,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Grand Gedeh,Confirmed cases,0,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Grand Kru,Confirmed cases,6,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Lofa County,Confirmed cases,281,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Margibi County,Confirmed cases,39,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Maryland County,Confirmed cases,0,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Montserrado County,Confirmed cases,356,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,Nimba County,Confirmed cases,77,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
Liberia,River Gee County,Confirmed cases,2,9/28/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20136%20Sept%2028,%202014.pptx%20New.pdf"
