Country,Localite,Category,Value,Date
Guinea,Boffa,Cases,19,6/16/14
Guinea,Boffa,Deaths,10,6/16/14
Guinea,Conakry,Cases,70,6/16/14
Guinea,Conakry,Deaths,33,6/16/14
Guinea,Dabola ,Cases,4,6/16/14
Guinea,Dabola ,Deaths,4,6/16/14
Guinea,Dinguiraye ,Cases,1,6/16/14
Guinea,Dinguiraye ,Deaths,1,6/16/14
Guinea,Gueckedou,Cases,224,6/16/14
Guinea,Gueckedou,Deaths,173,6/16/14
Guinea,Kissidougou,Cases,8,6/16/14
Guinea,Kissidougou,Deaths,5,6/16/14
Guinea,Kouroussa,Cases,1,6/16/14
Guinea,Kouroussa,Deaths,1,6/16/14
Guinea,Macenta,Cases,41,6/16/14
Guinea,Macenta,Deaths,28,6/16/14
Guinea,National,Cases,398,6/16/14
Guinea,National,Confirmed cases,254,6/16/14
Guinea,National,Deaths,264,6/16/14
Guinea,Telimele,Cases,30,6/16/14
Guinea,Telimele,Deaths,9,6/16/14
Guinea,Boffa,Cases,18,6/18/14
Guinea,Boffa,Deaths,12,6/18/14
Guinea,Conakry,Cases,64,6/18/14
Guinea,Conakry,Deaths,33,6/18/14
Guinea,Dabola ,Cases,4,6/18/14
Guinea,Dabola ,Deaths,4,6/18/14
Guinea,Dinguiraye ,Cases,1,6/18/14
Guinea,Dinguiraye ,Deaths,1,6/18/14
Guinea,Gueckedou,Cases,227,6/18/14
Guinea,Gueckedou,Deaths,173,6/18/14
Guinea,Kissidougou,Cases,8,6/18/14
Guinea,Kissidougou,Deaths,5,6/18/14
Guinea,Kouroussa,Cases,1,6/18/14
Guinea,Kouroussa,Deaths,1,6/18/14
Guinea,Macenta,Cases,41,6/18/14
Guinea,Macenta,Deaths,28,6/18/14
Guinea,National,Cases,390,6/18/14
Guinea,National,Confirmed cases,258,6/18/14
Guinea,National,Deaths,267,6/18/14
Guinea,Telimele,Cases,26,6/18/14
Guinea,Telimele,Deaths,10,6/18/14
Guinea,Boffa,Cases,21,6/20/14
Guinea,Boffa,Deaths,12,6/20/14
Guinea,Conakry,Cases,65,6/20/14
Guinea,Conakry,Deaths,33,6/20/14
Guinea,Dabola ,Cases,4,6/20/14
Guinea,Dabola ,Deaths,4,6/20/14
Guinea,Dinguiraye ,Cases,1,6/20/14
Guinea,Dinguiraye ,Deaths,1,6/20/14
Guinea,Gueckedou,Cases,226,6/20/14
Guinea,Gueckedou,Deaths,177,6/20/14
Guinea,Kissidougou,Cases,6,6/20/14
Guinea,Kissidougou,Deaths,5,6/20/14
Guinea,Kouroussa,Cases,1,6/20/14
Guinea,Kouroussa,Deaths,1,6/20/14
Guinea,Macenta,Cases,41,6/20/14
Guinea,Macenta,Deaths,28,6/20/14
Guinea,National,Cases,390,6/20/14
Guinea,National,Confirmed cases,260,6/20/14
Guinea,National,Deaths,270,6/20/14
Guinea,Telimele,Cases,25,6/20/14
Guinea,Telimele,Deaths,9,6/20/14
Guinea,Boffa,Cases,22,6/27/14
Guinea,Boffa,Deaths,15,6/27/14
Guinea,Conakry,Cases,65,6/27/14
Guinea,Conakry,Deaths,33,6/27/14
Guinea,Dabola ,Cases,4,6/27/14
Guinea,Dabola ,Deaths,4,6/27/14
Guinea,Dinguiraye ,Cases,1,6/27/14
Guinea,Dinguiraye ,Deaths,1,6/27/14
Guinea,Gueckedou,Cases,239,6/27/14
Guinea,Gueckedou,Deaths,194,6/27/14
Guinea,Kissidougou,Cases,6,6/27/14
Guinea,Kissidougou,Deaths,5,6/27/14
Guinea,Kouroussa,Cases,4,6/27/14
Guinea,Kouroussa,Deaths,3,6/27/14
Guinea,Macenta,Cases,38,6/27/14
Guinea,Macenta,Deaths,28,6/27/14
Guinea,National,Cases,407,6/27/14
Guinea,National,Confirmed cases,286,6/27/14
Guinea,National,Deaths,293,6/27/14
Guinea,Telimele,Cases,28,6/27/14
Guinea,Telimele,Deaths,10,6/27/14
Guinea,National,Cases,413,6/30/14
Guinea,National,Confirmed cases,293,6/30/14
Guinea,National,Deaths,303,6/30/14
Guinea,National,Cases,412,7/2/14
Guinea,National,Confirmed cases,292,7/2/14
Guinea,National,Deaths,305,7/2/14
Guinea,National,Cases,408,7/6/14
Guinea,National,Confirmed cases,294,7/6/14
Guinea,National,Deaths,307,7/6/14
Guinea,National,Cases,409,7/8/14
Guinea,National,Confirmed cases,296,7/8/14
Guinea,National,Deaths,309,7/8/14
Guinea,National,Cases,406,7/12/14
Guinea,National,Confirmed cases,297,7/12/14
Guinea,National,Deaths,304,7/12/14
Guinea,National,Cases,411,7/14/14
Guinea,National,Confirmed cases,301,7/14/14
Guinea,National,Deaths,310,7/14/14
Guinea,National,Cases,410,7/17/14
Guinea,National,Confirmed cases,301,7/17/14
Guinea,National,Deaths,310,7/17/14
Guinea,National,Cases,415,7/20/14
Guinea,National,Confirmed cases,304,7/20/14
Guinea,National,Deaths,314,7/20/14
Guinea,National,Cases,427,7/23/14
Guinea,National,Confirmed cases,311,7/23/14
Guinea,National,Deaths,319,7/23/14
Guinea,National,Cases,460,7/27/14
Guinea,National,Confirmed cases,336,7/27/14
Guinea,National,Deaths,339,7/27/14
Guinea,National,Cases,485,8/1/14
Guinea,National,Confirmed cases,340,8/1/14
Guinea,National,Deaths,358,8/1/14
Guinea,National,Cases,495,8/4/14
Guinea,National,Confirmed cases,351,8/4/14
Guinea,National,Deaths,363,8/4/14
Guinea,National,Cases,495,8/6/14
Guinea,National,Confirmed cases,355,8/6/14
Guinea,National,Deaths,367,8/6/14
Guinea,National,Cases,506,8/9/14
Guinea,National,Confirmed cases,362,8/9/14
Guinea,National,Deaths,373,8/9/14
Guinea,Boffa ,Cases,23,8/14/14
Guinea,Boffa ,Deaths,16,8/14/14
Guinea,Boffa ,Probable cases,5,8/14/14
Guinea,Conakry ,Cases,94,8/14/14
Guinea,Conakry ,Deaths,43,8/14/14
Guinea,Conakry ,Probable cases,8,8/14/14
Guinea,Dabola,Cases,4,8/14/14
Guinea,Dabola,Deaths,4,8/14/14
Guinea,Dabola,Probable cases,3,8/14/14
Guinea,Dinguiraye ,Cases,1,8/14/14
Guinea,Dinguiraye ,Deaths,1,8/14/14
Guinea,Dinguiraye ,Probable cases,1,8/14/14
Guinea,Dubreka,Cases,1,8/14/14
Guinea,Dubreka,Deaths,1,8/14/14
Guinea,Dubreka,Probable cases,0,8/14/14
Guinea,Gueckedou ,Cases,296,8/14/14
Guinea,Gueckedou ,Deaths,255,8/14/14
Guinea,Gueckedou ,Probable cases,95,8/14/14
Guinea,Kissidougou ,Cases,6,8/14/14
Guinea,Kissidougou ,Deaths,5,8/14/14
Guinea,Kissidougou ,Probable cases,4,8/14/14
Guinea,Kouroussa ,Cases,4,8/14/14
Guinea,Kouroussa ,Deaths,4,8/14/14
Guinea,Kouroussa ,Probable cases,2,8/14/14
Guinea,Macenta ,Cases,50,8/14/14
Guinea,Macenta ,Deaths,30,8/14/14
Guinea,Macenta ,Probable cases,11,8/14/14
Guinea,National,Cases,523,8/14/14
Guinea,National,Deaths,380,8/14/14
Guinea,National,Probable cases,133,8/14/14
Guinea,Nzerekore,Cases,5,8/14/14
Guinea,Nzerekore,Deaths,3,8/14/14
Guinea,Nzerekore,Probable cases,0,8/14/14
Guinea,Pita ,Cases,5,8/14/14
Guinea,Pita ,Deaths,3,8/14/14
Guinea,Pita ,Probable cases,1,8/14/14
Guinea,Siguiri ,Cases,6,8/14/14
Guinea,Siguiri ,Deaths,3,8/14/14
Guinea,Siguiri ,Probable cases,0,8/14/14
Guinea,Telimele,Cases,26,8/14/14
Guinea,Telimele,Deaths,10,8/14/14
Guinea,Telimele,Probable cases,3,8/14/14
Guinea,Yomou,Cases,2,8/14/14
Guinea,Yomou,Deaths,2,8/14/14
Guinea,Yomou,Probable cases,0,8/14/14
Guinea,Boffa ,Cases,24,8/16/14
Guinea,Boffa ,Deaths,16,8/16/14
Guinea,Boffa ,Probable cases,5,8/16/14
Guinea,Conakry ,Cases,97,8/16/14
Guinea,Conakry ,Deaths,45,8/16/14
Guinea,Conakry ,Probable cases,8,8/16/14
Guinea,Dabola,Cases,4,8/16/14
Guinea,Dabola,Deaths,4,8/16/14
Guinea,Dabola,Probable cases,3,8/16/14
Guinea,Dinguiraye ,Cases,1,8/16/14
Guinea,Dinguiraye ,Deaths,1,8/16/14
Guinea,Dinguiraye ,Probable cases,1,8/16/14
Guinea,Dubreka,Cases,1,8/16/14
Guinea,Dubreka,Deaths,1,8/16/14
Guinea,Dubreka,Probable cases,0,8/16/14
Guinea,Gueckedou ,Cases,303,8/16/14
Guinea,Gueckedou ,Deaths,263,8/16/14
Guinea,Gueckedou ,Probable cases,102,8/16/14
Guinea,Kissidougou ,Cases,6,8/16/14
Guinea,Kissidougou ,Deaths,5,8/16/14
Guinea,Kissidougou ,Probable cases,4,8/16/14
Guinea,Kouroussa ,Cases,4,8/16/14
Guinea,Kouroussa ,Deaths,4,8/16/14
Guinea,Kouroussa ,Probable cases,2,8/16/14
Guinea,Macenta ,Cases,53,8/16/14
Guinea,Macenta ,Deaths,32,8/16/14
Guinea,Macenta ,Probable cases,11,8/16/14
Guinea,National,Cases,543,8/16/14
Guinea,National,Deaths,394,8/16/14
Guinea,National,Probable cases,140,8/16/14
Guinea,Nzerekore,Cases,8,8/16/14
Guinea,Nzerekore,Deaths,3,8/16/14
Guinea,Nzerekore,Probable cases,0,8/16/14
Guinea,Pita ,Cases,5,8/16/14
Guinea,Pita ,Deaths,3,8/16/14
Guinea,Pita ,Probable cases,1,8/16/14
Guinea,Siguiri ,Cases,6,8/16/14
Guinea,Siguiri ,Deaths,3,8/16/14
Guinea,Siguiri ,Probable cases,0,8/16/14
Guinea,Telimele,Cases,26,8/16/14
Guinea,Telimele,Deaths,10,8/16/14
Guinea,Telimele,Probable cases,3,8/16/14
Guinea,Yomou,Cases,5,8/16/14
Guinea,Yomou,Deaths,2,8/16/14
Guinea,Yomou,Probable cases,0,8/16/14
Guinea,National,New cases,19,8/17/14
Guinea,National,New cases,20,8/18/14
Guinea,Boffa ,Cases,24,8/19/14
Guinea,Boffa ,Deaths,16,8/19/14
Guinea,Boffa ,Probable cases,5,8/19/14
Guinea,Conakry ,Cases,103,8/19/14
Guinea,Conakry ,Deaths,45,8/19/14
Guinea,Conakry ,Probable cases,8,8/19/14
Guinea,Dabola,Cases,4,8/19/14
Guinea,Dabola,Deaths,4,8/19/14
Guinea,Dabola,Probable cases,3,8/19/14
Guinea,Dinguiraye ,Cases,1,8/19/14
Guinea,Dinguiraye ,Deaths,1,8/19/14
Guinea,Dinguiraye ,Probable cases,1,8/19/14
Guinea,Dubreka,Cases,1,8/19/14
Guinea,Dubreka,Deaths,1,8/19/14
Guinea,Dubreka,Probable cases,0,8/19/14
Guinea,Gueckedou ,Cases,310,8/19/14
Guinea,Gueckedou ,Deaths,265,8/19/14
Guinea,Gueckedou ,Probable cases,101,8/19/14
Guinea,Kissidougou ,Cases,6,8/19/14
Guinea,Kissidougou ,Deaths,5,8/19/14
Guinea,Kissidougou ,Probable cases,4,8/19/14
Guinea,Kouroussa ,Cases,4,8/19/14
Guinea,Kouroussa ,Deaths,4,8/19/14
Guinea,Kouroussa ,Probable cases,2,8/19/14
Guinea,Macenta ,Cases,93,8/19/14
Guinea,Macenta ,Deaths,37,8/19/14
Guinea,Macenta ,Probable cases,11,8/19/14
Guinea,National,Cases,599,8/19/14
Guinea,National,Deaths,400,8/19/14
Guinea,National,New cases,20,8/19/14
Guinea,National,Probable cases,139,8/19/14
Guinea,Nzerekore,Cases,10,8/19/14
Guinea,Nzerekore,Deaths,3,8/19/14
Guinea,Nzerekore,Probable cases,0,8/19/14
Guinea,Pita ,Cases,6,8/19/14
Guinea,Pita ,Deaths,3,8/19/14
Guinea,Pita ,Probable cases,1,8/19/14
Guinea,Siguiri ,Cases,6,8/19/14
Guinea,Siguiri ,Deaths,3,8/19/14
Guinea,Siguiri ,Probable cases,0,8/19/14
Guinea,Telimele,Cases,26,8/19/14
Guinea,Telimele,Deaths,10,8/19/14
Guinea,Telimele,Probable cases,3,8/19/14
Guinea,Yomou,Cases,5,8/19/14
Guinea,Yomou,Deaths,2,8/19/14
Guinea,Yomou,Probable cases,0,8/19/14
Guinea,Boffa,Cases,25,8/20/14
Guinea,Boffa,Confirmed cases,20,8/20/14
Guinea,Boffa,Deaths,,8/20/14
Guinea,Boffa,Probable cases,5,8/20/14
Guinea,Conakry,Cases,100,8/20/14
Guinea,Conakry,Confirmed cases,88,8/20/14
Guinea,Conakry,Deaths,,8/20/14
Guinea,Conakry,Probable cases,8,8/20/14
Guinea,Dabola,Cases,4,8/20/14
Guinea,Dabola,Confirmed cases,1,8/20/14
Guinea,Dabola,Deaths,,8/20/14
Guinea,Dabola,Probable cases,3,8/20/14
Guinea,Dinguiraye,Cases,1,8/20/14
Guinea,Dinguiraye,Confirmed cases,0,8/20/14
Guinea,Dinguiraye,Deaths,,8/20/14
Guinea,Dinguiraye,Probable cases,1,8/20/14
Guinea,Dubreka,Cases,1,8/20/14
Guinea,Dubreka,Confirmed cases,1,8/20/14
Guinea,Dubreka,Deaths,,8/20/14
Guinea,Dubreka,Probable cases,0,8/20/14
Guinea,Gueckedou,Cases,310,8/20/14
Guinea,Gueckedou,Confirmed cases,206,8/20/14
Guinea,Gueckedou,Deaths,,8/20/14
Guinea,Gueckedou,Probable cases,101,8/20/14
Guinea,Kissidougou,Cases,6,8/20/14
Guinea,Kissidougou,Confirmed cases,2,8/20/14
Guinea,Kissidougou,Deaths,,8/20/14
Guinea,Kissidougou,Probable cases,4,8/20/14
Guinea,Kouroussa,Cases,4,8/20/14
Guinea,Kouroussa,Confirmed cases,2,8/20/14
Guinea,Kouroussa,Deaths,,8/20/14
Guinea,Kouroussa,Probable cases,2,8/20/14
Guinea,Macenta,Cases,97,8/20/14
Guinea,Macenta,Confirmed cases,72,8/20/14
Guinea,Macenta,Deaths,,8/20/14
Guinea,Macenta,Probable cases,11,8/20/14
Guinea,National,Cases,607,8/20/14
Guinea,National,Confirmed cases,443,8/20/14
Guinea,National,Deaths,,8/20/14
Guinea,National,New cases,13,8/20/14
Guinea,National,Probable cases,139,8/20/14
Guinea,Nzerekore,Cases,13,8/20/14
Guinea,Nzerekore,Confirmed cases,10,8/20/14
Guinea,Nzerekore,Deaths,,8/20/14
Guinea,Nzerekore,Probable cases,0,8/20/14
Guinea,Pita,Cases,7,8/20/14
Guinea,Pita,Confirmed cases,5,8/20/14
Guinea,Pita,Deaths,,8/20/14
Guinea,Pita,Probable cases,1,8/20/14
Guinea,Siguiri,Cases,6,8/20/14
Guinea,Siguiri,Confirmed cases,6,8/20/14
Guinea,Siguiri,Deaths,,8/20/14
Guinea,Siguiri,Probable cases,0,8/20/14
Guinea,Telimele,Cases,26,8/20/14
Guinea,Telimele,Confirmed cases,23,8/20/14
Guinea,Telimele,Deaths,,8/20/14
Guinea,Telimele,Probable cases,3,8/20/14
Guinea,Yomou,Cases,7,8/20/14
Guinea,Yomou,Confirmed cases,7,8/20/14
Guinea,Yomou,Deaths,,8/20/14
Guinea,Yomou,Probable cases,0,8/20/14
Guinea,Boffa,Cases,24,8/23/14
Guinea,Boffa,Confirmed cases,19,8/23/14
Guinea,Boffa,Deaths,16,8/23/14
Guinea,Boffa,New cases,0,8/23/14
Guinea,Boffa,Probable cases,5,8/23/14
Guinea,Conakry,Cases,110,8/23/14
Guinea,Conakry,Confirmed cases,96,8/23/14
Guinea,Conakry,Deaths,48,8/23/14
Guinea,Conakry,New cases,4,8/23/14
Guinea,Conakry,Probable cases,8,8/23/14
Guinea,Dabola,Cases,4,8/23/14
Guinea,Dabola,Confirmed cases,1,8/23/14
Guinea,Dabola,Deaths,4,8/23/14
Guinea,Dabola,New cases,0,8/23/14
Guinea,Dabola,Probable cases,3,8/23/14
Guinea,Dinguiraye,Cases,1,8/23/14
Guinea,Dinguiraye,Confirmed cases,0,8/23/14
Guinea,Dinguiraye,Deaths,1,8/23/14
Guinea,Dinguiraye,New cases,0,8/23/14
Guinea,Dinguiraye,Probable cases,1,8/23/14
Guinea,Dubreka,Cases,6,8/23/14
Guinea,Dubreka,Confirmed cases,6,8/23/14
Guinea,Dubreka,Deaths,1,8/23/14
Guinea,Dubreka,New cases,2,8/23/14
Guinea,Dubreka,Probable cases,0,8/23/14
Guinea,Gueckedou,Cases,311,8/23/14
Guinea,Gueckedou,Confirmed cases,206,8/23/14
Guinea,Gueckedou,Deaths,267,8/23/14
Guinea,Gueckedou,New cases,1,8/23/14
Guinea,Gueckedou,Probable cases,101,8/23/14
Guinea,Kissidougou,Cases,6,8/23/14
Guinea,Kissidougou,Confirmed cases,2,8/23/14
Guinea,Kissidougou,Deaths,5,8/23/14
Guinea,Kissidougou,New cases,0,8/23/14
Guinea,Kissidougou,Probable cases,4,8/23/14
Guinea,Kouroussa,Cases,4,8/23/14
Guinea,Kouroussa,Confirmed cases,2,8/23/14
Guinea,Kouroussa,Deaths,4,8/23/14
Guinea,Kouroussa,New cases,0,8/23/14
Guinea,Kouroussa,Probable cases,2,8/23/14
Guinea,Macenta,Cases,104,8/23/14
Guinea,Macenta,Confirmed cases,83,8/23/14
Guinea,Macenta,Deaths,53,8/23/14
Guinea,Macenta,New cases,7,8/23/14
Guinea,Macenta,Probable cases,12,8/23/14
Guinea,National,Cases,628,8/23/14
Guinea,National,Confirmed cases,467,8/23/14
Guinea,National,Deaths,423,8/23/14
Guinea,National,New cases,14,8/23/14
Guinea,National,Probable cases,141,8/23/14
Guinea,Nzerekore,Cases,12,8/23/14
Guinea,Nzerekore,Confirmed cases,10,8/23/14
Guinea,Nzerekore,Deaths,6,8/23/14
Guinea,Nzerekore,New cases,0,8/23/14
Guinea,Nzerekore,Probable cases,1,8/23/14
Guinea,Pita,Cases,6,8/23/14
Guinea,Pita,Confirmed cases,5,8/23/14
Guinea,Pita,Deaths,3,8/23/14
Guinea,Pita,New cases,0,8/23/14
Guinea,Pita,Probable cases,1,8/23/14
Guinea,Siguiri,Cases,6,8/23/14
Guinea,Siguiri,Confirmed cases,6,8/23/14
Guinea,Siguiri,Deaths,3,8/23/14
Guinea,Siguiri,New cases,0,8/23/14
Guinea,Siguiri,Probable cases,0,8/23/14
Guinea,Telimele,Cases,26,8/23/14
Guinea,Telimele,Confirmed cases,23,8/23/14
Guinea,Telimele,Deaths,10,8/23/14
Guinea,Telimele,New cases,0,8/23/14
Guinea,Telimele,Probable cases,3,8/23/14
Guinea,Yomou,Cases,8,8/23/14
Guinea,Yomou,Confirmed cases,8,8/23/14
Guinea,Yomou,Deaths,2,8/23/14
Guinea,Yomou,New cases,0,8/23/14
Guinea,Yomou,Probable cases,0,8/23/14
Guinea,Boffa,Cases,24,8/25/14
Guinea,Boffa,Confirmed cases,19,8/25/14
Guinea,Boffa,Deaths,16,8/25/14
Guinea,Boffa,New cases,0,8/25/14
Guinea,Boffa,Probable cases,5,8/25/14
Guinea,Conakry,Cases,114,8/25/14
Guinea,Conakry,Confirmed cases,98,8/25/14
Guinea,Conakry,Deaths,48,8/25/14
Guinea,Conakry,New cases,4,8/25/14
Guinea,Conakry,Probable cases,8,8/25/14
Guinea,Dabola,Cases,4,8/25/14
Guinea,Dabola,Confirmed cases,1,8/25/14
Guinea,Dabola,Deaths,4,8/25/14
Guinea,Dabola,New cases,0,8/25/14
Guinea,Dabola,Probable cases,3,8/25/14
Guinea,Dinguiraye,Cases,1,8/25/14
Guinea,Dinguiraye,Confirmed cases,0,8/25/14
Guinea,Dinguiraye,Deaths,1,8/25/14
Guinea,Dinguiraye,New cases,0,8/25/14
Guinea,Dinguiraye,Probable cases,1,8/25/14
Guinea,Dubreka,Cases,7,8/25/14
Guinea,Dubreka,Confirmed cases,7,8/25/14
Guinea,Dubreka,Deaths,1,8/25/14
Guinea,Dubreka,New cases,1,8/25/14
Guinea,Dubreka,Probable cases,0,8/25/14
Guinea,Gueckedou,Cases,311,8/25/14
Guinea,Gueckedou,Confirmed cases,206,8/25/14
Guinea,Gueckedou,Deaths,267,8/25/14
Guinea,Gueckedou,New cases,1,8/25/14
Guinea,Gueckedou,Probable cases,101,8/25/14
Guinea,Kissidougou,Cases,6,8/25/14
Guinea,Kissidougou,Confirmed cases,2,8/25/14
Guinea,Kissidougou,Deaths,5,8/25/14
Guinea,Kissidougou,New cases,0,8/25/14
Guinea,Kissidougou,Probable cases,4,8/25/14
Guinea,Kouroussa,Cases,4,8/25/14
Guinea,Kouroussa,Confirmed cases,2,8/25/14
Guinea,Kouroussa,Deaths,4,8/25/14
Guinea,Kouroussa,New cases,0,8/25/14
Guinea,Kouroussa,Probable cases,2,8/25/14
Guinea,Macenta,Cases,117,8/25/14
Guinea,Macenta,Confirmed cases,93,8/25/14
Guinea,Macenta,Deaths,60,8/25/14
Guinea,Macenta,New cases,11,8/25/14
Guinea,Macenta,Probable cases,12,8/25/14
Guinea,National,Cases,646,8/25/14
Guinea,National,Confirmed cases,480,8/25/14
Guinea,National,Deaths,430,8/25/14
Guinea,National,New cases,17,8/25/14
Guinea,National,Probable cases,141,8/25/14
Guinea,Nzerekore,Cases,12,8/25/14
Guinea,Nzerekore,Confirmed cases,10,8/25/14
Guinea,Nzerekore,Deaths,6,8/25/14
Guinea,Nzerekore,New cases,0,8/25/14
Guinea,Nzerekore,Probable cases,1,8/25/14
Guinea,Pita,Cases,6,8/25/14
Guinea,Pita,Confirmed cases,5,8/25/14
Guinea,Pita,Deaths,3,8/25/14
Guinea,Pita,New cases,0,8/25/14
Guinea,Pita,Probable cases,1,8/25/14
Guinea,Siguiri,Cases,6,8/25/14
Guinea,Siguiri,Confirmed cases,6,8/25/14
Guinea,Siguiri,Deaths,3,8/25/14
Guinea,Siguiri,New cases,0,8/25/14
Guinea,Siguiri,Probable cases,0,8/25/14
Guinea,Telimele,Cases,26,8/25/14
Guinea,Telimele,Confirmed cases,23,8/25/14
Guinea,Telimele,Deaths,10,8/25/14
Guinea,Telimele,New cases,0,8/25/14
Guinea,Telimele,Probable cases,3,8/25/14
Guinea,Yomou,Cases,8,8/25/14
Guinea,Yomou,Confirmed cases,8,8/25/14
Guinea,Yomou,Deaths,2,8/25/14
Guinea,Yomou,New cases,0,8/25/14
Guinea,Yomou,Probable cases,0,8/25/14
Guinea,Boffa,Cases,24,8/26/14
Guinea,Boffa,Confirmed cases,19,8/26/14
Guinea,Boffa,Deaths,16,8/26/14
Guinea,Boffa,New cases,0,8/26/14
Guinea,Boffa,Probable cases,5,8/26/14
Guinea,Conakry,Cases,114,8/26/14
Guinea,Conakry,Confirmed cases,98,8/26/14
Guinea,Conakry,Deaths,48,8/26/14
Guinea,Conakry,New cases,0,8/26/14
Guinea,Conakry,Probable cases,8,8/26/14
Guinea,Dabola,Cases,4,8/26/14
Guinea,Dabola,Confirmed cases,1,8/26/14
Guinea,Dabola,Deaths,4,8/26/14
Guinea,Dabola,New cases,0,8/26/14
Guinea,Dabola,Probable cases,3,8/26/14
Guinea,Dinguiraye,Cases,1,8/26/14
Guinea,Dinguiraye,Confirmed cases,0,8/26/14
Guinea,Dinguiraye,Deaths,1,8/26/14
Guinea,Dinguiraye,New cases,0,8/26/14
Guinea,Dinguiraye,Probable cases,1,8/26/14
Guinea,Dubreka,Cases,8,8/26/14
Guinea,Dubreka,Confirmed cases,8,8/26/14
Guinea,Dubreka,Deaths,1,8/26/14
Guinea,Dubreka,New cases,1,8/26/14
Guinea,Dubreka,Probable cases,0,8/26/14
Guinea,Gueckedou,Cases,312,8/26/14
Guinea,Gueckedou,Confirmed cases,207,8/26/14
Guinea,Gueckedou,Deaths,267,8/26/14
Guinea,Gueckedou,New cases,2,8/26/14
Guinea,Gueckedou,Probable cases,101,8/26/14
Guinea,Kissidougou,Cases,6,8/26/14
Guinea,Kissidougou,Confirmed cases,2,8/26/14
Guinea,Kissidougou,Deaths,5,8/26/14
Guinea,Kissidougou,New cases,0,8/26/14
Guinea,Kissidougou,Probable cases,4,8/26/14
Guinea,Kouroussa,Cases,4,8/26/14
Guinea,Kouroussa,Confirmed cases,2,8/26/14
Guinea,Kouroussa,Deaths,4,8/26/14
Guinea,Kouroussa,New cases,0,8/26/14
Guinea,Kouroussa,Probable cases,2,8/26/14
Guinea,Macenta,Cases,124,8/26/14
Guinea,Macenta,Confirmed cases,99,8/26/14
Guinea,Macenta,Deaths,63,8/26/14
Guinea,Macenta,New cases,17,8/26/14
Guinea,Macenta,Probable cases,12,8/26/14
Guinea,National,Cases,661,8/26/14
Guinea,National,Confirmed cases,490,8/26/14
Guinea,National,Deaths,435,8/26/14
Guinea,National,New cases,28,8/26/14
Guinea,National,Probable cases,141,8/26/14
Guinea,Nzerekore,Cases,12,8/26/14
Guinea,Nzerekore,Confirmed cases,10,8/26/14
Guinea,Nzerekore,Deaths,6,8/26/14
Guinea,Nzerekore,New cases,1,8/26/14
Guinea,Nzerekore,Probable cases,1,8/26/14
Guinea,Pita,Cases,6,8/26/14
Guinea,Pita,Confirmed cases,5,8/26/14
Guinea,Pita,Deaths,3,8/26/14
Guinea,Pita,New cases,0,8/26/14
Guinea,Pita,Probable cases,1,8/26/14
Guinea,Siguiri,Cases,6,8/26/14
Guinea,Siguiri,Confirmed cases,6,8/26/14
Guinea,Siguiri,Deaths,3,8/26/14
Guinea,Siguiri,New cases,0,8/26/14
Guinea,Siguiri,Probable cases,0,8/26/14
Guinea,Telimele,Cases,26,8/26/14
Guinea,Telimele,Confirmed cases,23,8/26/14
Guinea,Telimele,Deaths,10,8/26/14
Guinea,Telimele,New cases,0,8/26/14
Guinea,Telimele,Probable cases,3,8/26/14
Guinea,Yomou,Cases,14,8/26/14
Guinea,Yomou,Confirmed cases,10,8/26/14
Guinea,Yomou,Deaths,4,8/26/14
Guinea,Yomou,New cases,7,8/26/14
Guinea,Yomou,Probable cases,0,8/26/14
Guinea,Boffa,Cases,24,8/27/14
Guinea,Boffa,Confirmed cases,19,8/27/14
Guinea,Boffa,Deaths,16,8/27/14
Guinea,Boffa,New cases,0,8/27/14
Guinea,Boffa,Probable cases,5,8/27/14
Guinea,Conakry,Cases,118,8/27/14
Guinea,Conakry,Confirmed cases,102,8/27/14
Guinea,Conakry,Deaths,49,8/27/14
Guinea,Conakry,New cases,4,8/27/14
Guinea,Conakry,Probable cases,8,8/27/14
Guinea,Dabola,Cases,4,8/27/14
Guinea,Dabola,Confirmed cases,1,8/27/14
Guinea,Dabola,Deaths,4,8/27/14
Guinea,Dabola,New cases,0,8/27/14
Guinea,Dabola,Probable cases,3,8/27/14
Guinea,Dinguiraye,Cases,1,8/27/14
Guinea,Dinguiraye,Confirmed cases,0,8/27/14
Guinea,Dinguiraye,Deaths,1,8/27/14
Guinea,Dinguiraye,New cases,0,8/27/14
Guinea,Dinguiraye,Probable cases,1,8/27/14
Guinea,Dubreka,Cases,9,8/27/14
Guinea,Dubreka,Confirmed cases,9,8/27/14
Guinea,Dubreka,Deaths,1,8/27/14
Guinea,Dubreka,New cases,1,8/27/14
Guinea,Dubreka,Probable cases,0,8/27/14
Guinea,Gueckedou,Cases,313,8/27/14
Guinea,Gueckedou,Confirmed cases,207,8/27/14
Guinea,Gueckedou,Deaths,268,8/27/14
Guinea,Gueckedou,New cases,3,8/27/14
Guinea,Gueckedou,Probable cases,102,8/27/14
Guinea,Kissidougou,Cases,7,8/27/14
Guinea,Kissidougou,Confirmed cases,2,8/27/14
Guinea,Kissidougou,Deaths,6,8/27/14
Guinea,Kissidougou,New cases,0,8/27/14
Guinea,Kissidougou,Probable cases,5,8/27/14
Guinea,Kouroussa,Cases,4,8/27/14
Guinea,Kouroussa,Confirmed cases,2,8/27/14
Guinea,Kouroussa,Deaths,4,8/27/14
Guinea,Kouroussa,New cases,0,8/27/14
